"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/03/2026 04:30:00 - 26/03/2026 04:45:00","BZN|DE-LU","Sequence Sequence 2","75.10","",""
"26/03/2026 04:45:00 - 26/03/2026 05:00:00","BZN|DE-LU","Sequence Sequence 1","100.40","",""
"26/03/2026 04:45:00 - 26/03/2026 05:00:00","BZN|DE-LU","Sequence Sequence 2","77.20","",""
"26/03/2026 05:00:00 - 26/03/2026 05:15:00","BZN|DE-LU","Sequence Sequence 1","98.00","",""
"26/03/2026 05:00:00 - 26/03/2026 05:15:00","BZN|DE-LU","Sequence Sequence 2","73.09","",""
"26/03/2026 05:15:00 - 26/03/2026 05:30:00","BZN|DE-LU","Sequence Sequence 1","97.47","",""
"26/03/2026 05:15:00 - 26/03/2026 05:30:00","BZN|DE-LU","Sequence Sequence 2","78.36","",""
"26/03/2026 05:30:00 - 26/03/2026 05:45:00","BZN|DE-LU","Sequence Sequence 1","110.21","",""
"26/03/2026 05:30:00 - 26/03/2026 05:45:00","BZN|DE-LU","Sequence Sequence 2","87.46","",""
"26/03/2026 05:45:00 - 26/03/2026 06:00:00","BZN|DE-LU","Sequence Sequence 1","115.39","",""
"26/03/2026 05:45:00 - 26/03/2026 06:00:00","BZN|DE-LU","Sequence Sequence 2","95.09","",""
"26/03/2026 06:00:00 - 26/03/2026 06:15:00","BZN|DE-LU","Sequence Sequence 1","103.93","",""
"26/03/2026 06:00:00 - 26/03/2026 06:15:00","BZN|DE-LU","Sequence Sequence 2","109.90","",""
"26/03/2026 06:15:00 - 26/03/2026 06:30:00","BZN|DE-LU","Sequence Sequence 1","122.70","",""
"26/03/2026 06:15:00 - 26/03/2026 06:30:00","BZN|DE-LU","Sequence Sequence 2","96.58","",""
"26/03/2026 06:30:00 - 26/03/2026 06:45:00","BZN|DE-LU","Sequence Sequence 1","127.58","",""
"26/03/2026 06:30:00 - 26/03/2026 06:45:00","BZN|DE-LU","Sequence Sequence 2","106.42","",""
"26/03/2026 06:45:00 - 26/03/2026 07:00:00","BZN|DE-LU","Sequence Sequence 1","126.91","",""
"26/03/2026 06:45:00 - 26/03/2026 07:00:00","BZN|DE-LU","Sequence Sequence 2","116.27","",""
"26/03/2026 07:00:00 - 26/03/2026 07:15:00","BZN|DE-LU","Sequence Sequence 1","145.31","",""
"26/03/2026 07:00:00 - 26/03/2026 07:15:00","BZN|DE-LU","Sequence Sequence 2","135.43","",""
"26/03/2026 07:15:00 - 26/03/2026 07:30:00","BZN|DE-LU","Sequence Sequence 1","148.09","",""
"26/03/2026 07:15:00 - 26/03/2026 07:30:00","BZN|DE-LU","Sequence Sequence 2","123.21","",""
"26/03/2026 07:30:00 - 26/03/2026 07:45:00","BZN|DE-LU","Sequence Sequence 1","133.93","",""
"26/03/2026 07:30:00 - 26/03/2026 07:45:00","BZN|DE-LU","Sequence Sequence 2","122.17","",""
"26/03/2026 07:45:00 - 26/03/2026 08:00:00","BZN|DE-LU","Sequence Sequence 1","122.05","",""
"26/03/2026 07:45:00 - 26/03/2026 08:00:00","BZN|DE-LU","Sequence Sequence 2","121.12","",""
"26/03/2026 08:00:00 - 26/03/2026 08:15:00","BZN|DE-LU","Sequence Sequence 1","151.20","",""
"26/03/2026 08:00:00 - 26/03/2026 08:15:00","BZN|DE-LU","Sequence Sequence 2","109.37","",""
"26/03/2026 08:15:00 - 26/03/2026 08:30:00","BZN|DE-LU","Sequence Sequence 1","139.45","",""
"26/03/2026 08:15:00 - 26/03/2026 08:30:00","BZN|DE-LU","Sequence Sequence 2","94.60","",""
"26/03/2026 08:30:00 - 26/03/2026 08:45:00","BZN|DE-LU","Sequence Sequence 1","116.64","",""
"26/03/2026 08:30:00 - 26/03/2026 08:45:00","BZN|DE-LU","Sequence Sequence 2","86.44","",""
"26/03/2026 08:45:00 - 26/03/2026 09:00:00","BZN|DE-LU","Sequence Sequence 1","95.87","",""
"26/03/2026 08:45:00 - 26/03/2026 09:00:00","BZN|DE-LU","Sequence Sequence 2","71.58","",""
"26/03/2026 09:00:00 - 26/03/2026 09:15:00","BZN|DE-LU","Sequence Sequence 1","112.05","",""
"26/03/2026 09:00:00 - 26/03/2026 09:15:00","BZN|DE-LU","Sequence Sequence 2","79.72","",""
"26/03/2026 09:15:00 - 26/03/2026 09:30:00","BZN|DE-LU","Sequence Sequence 1","89.31","",""
"26/03/2026 09:15:00 - 26/03/2026 09:30:00","BZN|DE-LU","Sequence Sequence 2","60.90","",""
"26/03/2026 09:30:00 - 26/03/2026 09:45:00","BZN|DE-LU","Sequence Sequence 1","77.75","",""
"26/03/2026 09:30:00 - 26/03/2026 09:45:00","BZN|DE-LU","Sequence Sequence 2","51.50","",""
"26/03/2026 09:45:00 - 26/03/2026 10:00:00","BZN|DE-LU","Sequence Sequence 1","70.55","",""
"26/03/2026 09:45:00 - 26/03/2026 10:00:00","BZN|DE-LU","Sequence Sequence 2","40.82","",""
"26/03/2026 10:00:00 - 26/03/2026 10:15:00","BZN|DE-LU","Sequence Sequence 1","79.08","",""
"26/03/2026 10:00:00 - 26/03/2026 10:15:00","BZN|DE-LU","Sequence Sequence 2","29.12","",""
"26/03/2026 10:15:00 - 26/03/2026 10:30:00","BZN|DE-LU","Sequence Sequence 1","49.56","",""
"26/03/2026 10:15:00 - 26/03/2026 10:30:00","BZN|DE-LU","Sequence Sequence 2","21.48","",""
"26/03/2026 10:30:00 - 26/03/2026 10:45:00","BZN|DE-LU","Sequence Sequence 1","23.78","",""
"26/03/2026 10:30:00 - 26/03/2026 10:45:00","BZN|DE-LU","Sequence Sequence 2","13.70","",""
"26/03/2026 10:45:00 - 26/03/2026 11:00:00","BZN|DE-LU","Sequence Sequence 1","14.99","",""
"26/03/2026 10:45:00 - 26/03/2026 11:00:00","BZN|DE-LU","Sequence Sequence 2","2.51","",""
"26/03/2026 11:00:00 - 26/03/2026 11:15:00","BZN|DE-LU","Sequence Sequence 1","20.07","",""
"26/03/2026 11:00:00 - 26/03/2026 11:15:00","BZN|DE-LU","Sequence Sequence 2","0.20","",""
"26/03/2026 11:15:00 - 26/03/2026 11:30:00","BZN|DE-LU","Sequence Sequence 1","15.00","",""
"26/03/2026 11:15:00 - 26/03/2026 11:30:00","BZN|DE-LU","Sequence Sequence 2","2.62","",""
"26/03/2026 11:30:00 - 26/03/2026 11:45:00","BZN|DE-LU","Sequence Sequence 1","10.06","",""
"26/03/2026 11:30:00 - 26/03/2026 11:45:00","BZN|DE-LU","Sequence Sequence 2","2.40","",""
"26/03/2026 11:45:00 - 26/03/2026 12:00:00","BZN|DE-LU","Sequence Sequence 1","9.83","",""
"26/03/2026 11:45:00 - 26/03/2026 12:00:00","BZN|DE-LU","Sequence Sequence 2","2.18","",""
"26/03/2026 12:00:00 - 26/03/2026 12:15:00","BZN|DE-LU","Sequence Sequence 1","6.62","",""
"26/03/2026 12:00:00 - 26/03/2026 12:15:00","BZN|DE-LU","Sequence Sequence 2","0.91","",""
"26/03/2026 12:15:00 - 26/03/2026 12:30:00","BZN|DE-LU","Sequence Sequence 1","4.62","",""
"26/03/2026 12:15:00 - 26/03/2026 12:30:00","BZN|DE-LU","Sequence Sequence 2","2.29","",""
"26/03/2026 12:30:00 - 26/03/2026 12:45:00","BZN|DE-LU","Sequence Sequence 1","1.09","",""
"26/03/2026 12:30:00 - 26/03/2026 12:45:00","BZN|DE-LU","Sequence Sequence 2","2.07","",""
"26/03/2026 12:45:00 - 26/03/2026 13:00:00","BZN|DE-LU","Sequence Sequence 1","0.15","",""
"26/03/2026 12:45:00 - 26/03/2026 13:00:00","BZN|DE-LU","Sequence Sequence 2","-1.97","",""
"26/03/2026 13:00:00 - 26/03/2026 13:15:00","BZN|DE-LU","Sequence Sequence 1","1.12","",""
"26/03/2026 13:00:00 - 26/03/2026 13:15:00","BZN|DE-LU","Sequence Sequence 2","1.51","",""
"26/03/2026 13:15:00 - 26/03/2026 13:30:00","BZN|DE-LU","Sequence Sequence 1","0.20","",""
"26/03/2026 13:15:00 - 26/03/2026 13:30:00","BZN|DE-LU","Sequence Sequence 2","1.11","",""
"26/03/2026 13:30:00 - 26/03/2026 13:45:00","BZN|DE-LU","Sequence Sequence 1","0.14","",""
"26/03/2026 13:30:00 - 26/03/2026 13:45:00","BZN|DE-LU","Sequence Sequence 2","0.14","",""
"26/03/2026 13:45:00 - 26/03/2026 14:00:00","BZN|DE-LU","Sequence Sequence 1","1.06","",""
"26/03/2026 13:45:00 - 26/03/2026 14:00:00","BZN|DE-LU","Sequence Sequence 2","0.29","",""
"26/03/2026 14:00:00 - 26/03/2026 14:15:00","BZN|DE-LU","Sequence Sequence 1","0.22","",""
"26/03/2026 14:00:00 - 26/03/2026 14:15:00","BZN|DE-LU","Sequence Sequence 2","0.90","",""
"26/03/2026 14:15:00 - 26/03/2026 14:30:00","BZN|DE-LU","Sequence Sequence 1","2.51","",""
"26/03/2026 14:15:00 - 26/03/2026 14:30:00","BZN|DE-LU","Sequence Sequence 2","0.95","",""
"26/03/2026 14:30:00 - 26/03/2026 14:45:00","BZN|DE-LU","Sequence Sequence 1","8.79","",""
"26/03/2026 14:30:00 - 26/03/2026 14:45:00","BZN|DE-LU","Sequence Sequence 2","6.44","",""
"26/03/2026 14:45:00 - 26/03/2026 15:00:00","BZN|DE-LU","Sequence Sequence 1","12.09","",""
"26/03/2026 14:45:00 - 26/03/2026 15:00:00","BZN|DE-LU","Sequence Sequence 2","8.51","",""
"26/03/2026 15:00:00 - 26/03/2026 15:15:00","BZN|DE-LU","Sequence Sequence 1","10.00","",""
"26/03/2026 15:00:00 - 26/03/2026 15:15:00","BZN|DE-LU","Sequence Sequence 2","0.06","",""
"26/03/2026 15:15:00 - 26/03/2026 15:30:00","BZN|DE-LU","Sequence Sequence 1","20.07","",""
"26/03/2026 15:15:00 - 26/03/2026 15:30:00","BZN|DE-LU","Sequence Sequence 2","8.00","",""
"26/03/2026 15:30:00 - 26/03/2026 15:45:00","BZN|DE-LU","Sequence Sequence 1","40.02","",""
"26/03/2026 15:30:00 - 26/03/2026 15:45:00","BZN|DE-LU","Sequence Sequence 2","12.39","",""
"26/03/2026 15:45:00 - 26/03/2026 16:00:00","BZN|DE-LU","Sequence Sequence 1","79.65","",""
"26/03/2026 15:45:00 - 26/03/2026 16:00:00","BZN|DE-LU","Sequence Sequence 2","14.51","",""
"26/03/2026 16:00:00 - 26/03/2026 16:15:00","BZN|DE-LU","Sequence Sequence 1","38.68","",""
"26/03/2026 16:00:00 - 26/03/2026 16:15:00","BZN|DE-LU","Sequence Sequence 2","40.20","",""
"26/03/2026 16:15:00 - 26/03/2026 16:30:00","BZN|DE-LU","Sequence Sequence 1","73.68","",""
"26/03/2026 16:15:00 - 26/03/2026 16:30:00","BZN|DE-LU","Sequence Sequence 2","56.31","",""
"26/03/2026 16:30:00 - 26/03/2026 16:45:00","BZN|DE-LU","Sequence Sequence 1","80.07","",""
"26/03/2026 16:30:00 - 26/03/2026 16:45:00","BZN|DE-LU","Sequence Sequence 2","79.96","",""
"26/03/2026 16:45:00 - 26/03/2026 17:00:00","BZN|DE-LU","Sequence Sequence 1","110.84","",""
"26/03/2026 16:45:00 - 26/03/2026 17:00:00","BZN|DE-LU","Sequence Sequence 2","108.20","",""
"26/03/2026 17:00:00 - 26/03/2026 17:15:00","BZN|DE-LU","Sequence Sequence 1","76.86","",""
"26/03/2026 17:00:00 - 26/03/2026 17:15:00","BZN|DE-LU","Sequence Sequence 2","67.82","",""
"26/03/2026 17:15:00 - 26/03/2026 17:30:00","BZN|DE-LU","Sequence Sequence 1","109.09","",""
"26/03/2026 17:15:00 - 26/03/2026 17:30:00","BZN|DE-LU","Sequence Sequence 2","97.66","",""
"26/03/2026 17:30:00 - 26/03/2026 17:45:00","BZN|DE-LU","Sequence Sequence 1","128.18","",""
"26/03/2026 17:30:00 - 26/03/2026 17:45:00","BZN|DE-LU","Sequence Sequence 2","125.14","",""
"26/03/2026 17:45:00 - 26/03/2026 18:00:00","BZN|DE-LU","Sequence Sequence 1","149.56","",""
"26/03/2026 17:45:00 - 26/03/2026 18:00:00","BZN|DE-LU","Sequence Sequence 2","153.52","",""
"26/03/2026 18:00:00 - 26/03/2026 18:15:00","BZN|DE-LU","Sequence Sequence 1","131.44","",""
"26/03/2026 18:00:00 - 26/03/2026 18:15:00","BZN|DE-LU","Sequence Sequence 2","125.52","",""
"26/03/2026 18:15:00 - 26/03/2026 18:30:00","BZN|DE-LU","Sequence Sequence 1","147.25","",""
"26/03/2026 18:15:00 - 26/03/2026 18:30:00","BZN|DE-LU","Sequence Sequence 2","136.30","",""
"26/03/2026 18:30:00 - 26/03/2026 18:45:00","BZN|DE-LU","Sequence Sequence 1","160.79","",""
"26/03/2026 18:30:00 - 26/03/2026 18:45:00","BZN|DE-LU","Sequence Sequence 2","156.10","",""
"26/03/2026 18:45:00 - 26/03/2026 19:00:00","BZN|DE-LU","Sequence Sequence 1","182.19","",""
"26/03/2026 18:45:00 - 26/03/2026 19:00:00","BZN|DE-LU","Sequence Sequence 2","164.97","",""
"26/03/2026 19:00:00 - 26/03/2026 19:15:00","BZN|DE-LU","Sequence Sequence 1","164.47","",""
"26/03/2026 19:00:00 - 26/03/2026 19:15:00","BZN|DE-LU","Sequence Sequence 2","162.84","",""
"26/03/2026 19:15:00 - 26/03/2026 19:30:00","BZN|DE-LU","Sequence Sequence 1","168.01","",""
"26/03/2026 19:15:00 - 26/03/2026 19:30:00","BZN|DE-LU","Sequence Sequence 2","155.41","",""
"26/03/2026 19:30:00 - 26/03/2026 19:45:00","BZN|DE-LU","Sequence Sequence 1","169.70","",""
"26/03/2026 19:30:00 - 26/03/2026 19:45:00","BZN|DE-LU","Sequence Sequence 2","159.05","",""
"26/03/2026 19:45:00 - 26/03/2026 20:00:00","BZN|DE-LU","Sequence Sequence 1","166.70","",""
"26/03/2026 19:45:00 - 26/03/2026 20:00:00","BZN|DE-LU","Sequence Sequence 2","153.25","",""
"26/03/2026 20:00:00 - 26/03/2026 20:15:00","BZN|DE-LU","Sequence Sequence 1","171.00","",""
"26/03/2026 20:00:00 - 26/03/2026 20:15:00","BZN|DE-LU","Sequence Sequence 2","152.00","",""
"26/03/2026 20:15:00 - 26/03/2026 20:30:00","BZN|DE-LU","Sequence Sequence 1","155.66","",""
"26/03/2026 20:15:00 - 26/03/2026 20:30:00","BZN|DE-LU","Sequence Sequence 2","142.80","",""
"26/03/2026 20:30:00 - 26/03/2026 20:45:00","BZN|DE-LU","Sequence Sequence 1","147.76","",""
"26/03/2026 20:30:00 - 26/03/2026 20:45:00","BZN|DE-LU","Sequence Sequence 2","126.37","",""
"26/03/2026 20:45:00 - 26/03/2026 21:00:00","BZN|DE-LU","Sequence Sequence 1","140.56","",""
"26/03/2026 20:45:00 - 26/03/2026 21:00:00","BZN|DE-LU","Sequence Sequence 2","124.77","",""
"26/03/2026 21:00:00 - 26/03/2026 21:15:00","BZN|DE-LU","Sequence Sequence 1","146.93","",""
"26/03/2026 21:00:00 - 26/03/2026 21:15:00","BZN|DE-LU","Sequence Sequence 2","134.80","",""
"26/03/2026 21:15:00 - 26/03/2026 21:30:00","BZN|DE-LU","Sequence Sequence 1","132.95","",""
"26/03/2026 21:15:00 - 26/03/2026 21:30:00","BZN|DE-LU","Sequence Sequence 2","134.91","",""
"26/03/2026 21:30:00 - 26/03/2026 21:45:00","BZN|DE-LU","Sequence Sequence 1","123.82","",""
"26/03/2026 21:30:00 - 26/03/2026 21:45:00","BZN|DE-LU","Sequence Sequence 2","121.80","",""
"26/03/2026 21:45:00 - 26/03/2026 22:00:00","BZN|DE-LU","Sequence Sequence 1","118.32","",""
"26/03/2026 21:45:00 - 26/03/2026 22:00:00","BZN|DE-LU","Sequence Sequence 2","117.07","",""
"26/03/2026 22:00:00 - 26/03/2026 22:15:00","BZN|DE-LU","Sequence Sequence 1","131.07","",""
"26/03/2026 22:00:00 - 26/03/2026 22:15:00","BZN|DE-LU","Sequence Sequence 2","128.65","",""
"26/03/2026 22:15:00 - 26/03/2026 22:30:00","BZN|DE-LU","Sequence Sequence 1","121.51","",""
"26/03/2026 22:15:00 - 26/03/2026 22:30:00","BZN|DE-LU","Sequence Sequence 2","121.00","",""
"26/03/2026 22:30:00 - 26/03/2026 22:45:00","BZN|DE-LU","Sequence Sequence 1","124.14","",""
"26/03/2026 22:30:00 - 26/03/2026 22:45:00","BZN|DE-LU","Sequence Sequence 2","118.70","",""
"26/03/2026 22:45:00 - 26/03/2026 23:00:00","BZN|DE-LU","Sequence Sequence 1","120.77","",""
"26/03/2026 22:45:00 - 26/03/2026 23:00:00","BZN|DE-LU","Sequence Sequence 2","111.40","",""
"26/03/2026 23:00:00 - 26/03/2026 23:15:00","BZN|DE-LU","Sequence Sequence 1","123.77","",""
"26/03/2026 23:00:00 - 26/03/2026 23:15:00","BZN|DE-LU","Sequence Sequence 2","118.10","",""
"26/03/2026 23:15:00 - 26/03/2026 23:30:00","BZN|DE-LU","Sequence Sequence 1","114.06","",""
"26/03/2026 23:15:00 - 26/03/2026 23:30:00","BZN|DE-LU","Sequence Sequence 2","106.58","",""
"26/03/2026 23:30:00 - 26/03/2026 23:45:00","BZN|DE-LU","Sequence Sequence 1","115.94","",""
"26/03/2026 23:30:00 - 26/03/2026 23:45:00","BZN|DE-LU","Sequence Sequence 2","109.90","",""
"26/03/2026 23:45:00 - 27/03/2026 00:00:00","BZN|DE-LU","Sequence Sequence 1","106.33","",""
"26/03/2026 23:45:00 - 27/03/2026 00:00:00","BZN|DE-LU","Sequence Sequence 2","103.88","",""
