"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/03/2026 03:45:00 - 12/03/2026 04:00:00","BZN|DE-LU","Sequence Sequence 1","85.94","",""
"12/03/2026 03:45:00 - 12/03/2026 04:00:00","BZN|DE-LU","Sequence Sequence 2","82.90","",""
"12/03/2026 04:00:00 - 12/03/2026 04:15:00","BZN|DE-LU","Sequence Sequence 1","92.93","",""
"12/03/2026 04:00:00 - 12/03/2026 04:15:00","BZN|DE-LU","Sequence Sequence 2","78.50","",""
"12/03/2026 04:15:00 - 12/03/2026 04:30:00","BZN|DE-LU","Sequence Sequence 1","88.49","",""
"12/03/2026 04:15:00 - 12/03/2026 04:30:00","BZN|DE-LU","Sequence Sequence 2","93.68","",""
"12/03/2026 04:30:00 - 12/03/2026 04:45:00","BZN|DE-LU","Sequence Sequence 1","88.50","",""
"12/03/2026 04:30:00 - 12/03/2026 04:45:00","BZN|DE-LU","Sequence Sequence 2","83.80","",""
"12/03/2026 04:45:00 - 12/03/2026 05:00:00","BZN|DE-LU","Sequence Sequence 1","88.73","",""
"12/03/2026 04:45:00 - 12/03/2026 05:00:00","BZN|DE-LU","Sequence Sequence 2","85.80","",""
"12/03/2026 05:00:00 - 12/03/2026 05:15:00","BZN|DE-LU","Sequence Sequence 1","91.27","",""
"12/03/2026 05:00:00 - 12/03/2026 05:15:00","BZN|DE-LU","Sequence Sequence 2","90.24","",""
"12/03/2026 05:15:00 - 12/03/2026 05:30:00","BZN|DE-LU","Sequence Sequence 1","88.50","",""
"12/03/2026 05:15:00 - 12/03/2026 05:30:00","BZN|DE-LU","Sequence Sequence 2","87.64","",""
"12/03/2026 05:30:00 - 12/03/2026 05:45:00","BZN|DE-LU","Sequence Sequence 1","101.06","",""
"12/03/2026 05:30:00 - 12/03/2026 05:45:00","BZN|DE-LU","Sequence Sequence 2","94.64","",""
"12/03/2026 05:45:00 - 12/03/2026 06:00:00","BZN|DE-LU","Sequence Sequence 1","118.46","",""
"12/03/2026 05:45:00 - 12/03/2026 06:00:00","BZN|DE-LU","Sequence Sequence 2","102.00","",""
"12/03/2026 06:00:00 - 12/03/2026 06:15:00","BZN|DE-LU","Sequence Sequence 1","109.44","",""
"12/03/2026 06:00:00 - 12/03/2026 06:15:00","BZN|DE-LU","Sequence Sequence 2","95.09","",""
"12/03/2026 06:15:00 - 12/03/2026 06:30:00","BZN|DE-LU","Sequence Sequence 1","126.31","",""
"12/03/2026 06:15:00 - 12/03/2026 06:30:00","BZN|DE-LU","Sequence Sequence 2","118.98","",""
"12/03/2026 06:30:00 - 12/03/2026 06:45:00","BZN|DE-LU","Sequence Sequence 1","139.66","",""
"12/03/2026 06:30:00 - 12/03/2026 06:45:00","BZN|DE-LU","Sequence Sequence 2","129.22","",""
"12/03/2026 06:45:00 - 12/03/2026 07:00:00","BZN|DE-LU","Sequence Sequence 1","147.26","",""
"12/03/2026 06:45:00 - 12/03/2026 07:00:00","BZN|DE-LU","Sequence Sequence 2","139.90","",""
"12/03/2026 07:00:00 - 12/03/2026 07:15:00","BZN|DE-LU","Sequence Sequence 1","151.64","",""
"12/03/2026 07:00:00 - 12/03/2026 07:15:00","BZN|DE-LU","Sequence Sequence 2","144.99","",""
"12/03/2026 07:15:00 - 12/03/2026 07:30:00","BZN|DE-LU","Sequence Sequence 1","143.11","",""
"12/03/2026 07:15:00 - 12/03/2026 07:30:00","BZN|DE-LU","Sequence Sequence 2","139.97","",""
"12/03/2026 07:30:00 - 12/03/2026 07:45:00","BZN|DE-LU","Sequence Sequence 1","139.45","",""
"12/03/2026 07:30:00 - 12/03/2026 07:45:00","BZN|DE-LU","Sequence Sequence 2","137.59","",""
"12/03/2026 07:45:00 - 12/03/2026 08:00:00","BZN|DE-LU","Sequence Sequence 1","114.36","",""
"12/03/2026 07:45:00 - 12/03/2026 08:00:00","BZN|DE-LU","Sequence Sequence 2","125.00","",""
"12/03/2026 08:00:00 - 12/03/2026 08:15:00","BZN|DE-LU","Sequence Sequence 1","134.43","",""
"12/03/2026 08:00:00 - 12/03/2026 08:15:00","BZN|DE-LU","Sequence Sequence 2","116.60","",""
"12/03/2026 08:15:00 - 12/03/2026 08:30:00","BZN|DE-LU","Sequence Sequence 1","109.44","",""
"12/03/2026 08:15:00 - 12/03/2026 08:30:00","BZN|DE-LU","Sequence Sequence 2","109.64","",""
"12/03/2026 08:30:00 - 12/03/2026 08:45:00","BZN|DE-LU","Sequence Sequence 1","101.00","",""
"12/03/2026 08:30:00 - 12/03/2026 08:45:00","BZN|DE-LU","Sequence Sequence 2","101.70","",""
"12/03/2026 08:45:00 - 12/03/2026 09:00:00","BZN|DE-LU","Sequence Sequence 1","74.35","",""
"12/03/2026 08:45:00 - 12/03/2026 09:00:00","BZN|DE-LU","Sequence Sequence 2","89.80","",""
"12/03/2026 09:00:00 - 12/03/2026 09:15:00","BZN|DE-LU","Sequence Sequence 1","115.21","",""
"12/03/2026 09:00:00 - 12/03/2026 09:15:00","BZN|DE-LU","Sequence Sequence 2","104.38","",""
"12/03/2026 09:15:00 - 12/03/2026 09:30:00","BZN|DE-LU","Sequence Sequence 1","88.88","",""
"12/03/2026 09:15:00 - 12/03/2026 09:30:00","BZN|DE-LU","Sequence Sequence 2","84.71","",""
"12/03/2026 09:30:00 - 12/03/2026 09:45:00","BZN|DE-LU","Sequence Sequence 1","65.91","",""
"12/03/2026 09:30:00 - 12/03/2026 09:45:00","BZN|DE-LU","Sequence Sequence 2","65.70","",""
"12/03/2026 09:45:00 - 12/03/2026 10:00:00","BZN|DE-LU","Sequence Sequence 1","49.99","",""
"12/03/2026 09:45:00 - 12/03/2026 10:00:00","BZN|DE-LU","Sequence Sequence 2","47.50","",""
"12/03/2026 10:00:00 - 12/03/2026 10:15:00","BZN|DE-LU","Sequence Sequence 1","73.06","",""
"12/03/2026 10:00:00 - 12/03/2026 10:15:00","BZN|DE-LU","Sequence Sequence 2","51.50","",""
"12/03/2026 10:15:00 - 12/03/2026 10:30:00","BZN|DE-LU","Sequence Sequence 1","29.86","",""
"12/03/2026 10:15:00 - 12/03/2026 10:30:00","BZN|DE-LU","Sequence Sequence 2","35.55","",""
"12/03/2026 10:30:00 - 12/03/2026 10:45:00","BZN|DE-LU","Sequence Sequence 1","8.86","",""
"12/03/2026 10:30:00 - 12/03/2026 10:45:00","BZN|DE-LU","Sequence Sequence 2","19.59","",""
"12/03/2026 10:45:00 - 12/03/2026 11:00:00","BZN|DE-LU","Sequence Sequence 1","2.12","",""
"12/03/2026 10:45:00 - 12/03/2026 11:00:00","BZN|DE-LU","Sequence Sequence 2","3.78","",""
"12/03/2026 11:00:00 - 12/03/2026 11:15:00","BZN|DE-LU","Sequence Sequence 1","2.33","",""
"12/03/2026 11:00:00 - 12/03/2026 11:15:00","BZN|DE-LU","Sequence Sequence 2","8.67","",""
"12/03/2026 11:15:00 - 12/03/2026 11:30:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"12/03/2026 11:15:00 - 12/03/2026 11:30:00","BZN|DE-LU","Sequence Sequence 2","5.32","",""
"12/03/2026 11:30:00 - 12/03/2026 11:45:00","BZN|DE-LU","Sequence Sequence 1","-0.04","",""
"12/03/2026 11:30:00 - 12/03/2026 11:45:00","BZN|DE-LU","Sequence Sequence 2","1.96","",""
"12/03/2026 11:45:00 - 12/03/2026 12:00:00","BZN|DE-LU","Sequence Sequence 1","-0.92","",""
"12/03/2026 11:45:00 - 12/03/2026 12:00:00","BZN|DE-LU","Sequence Sequence 2","-1.39","",""
"12/03/2026 12:00:00 - 12/03/2026 12:15:00","BZN|DE-LU","Sequence Sequence 1","-0.61","",""
"12/03/2026 12:00:00 - 12/03/2026 12:15:00","BZN|DE-LU","Sequence Sequence 2","2.47","",""
"12/03/2026 12:15:00 - 12/03/2026 12:30:00","BZN|DE-LU","Sequence Sequence 1","-1.00","",""
"12/03/2026 12:15:00 - 12/03/2026 12:30:00","BZN|DE-LU","Sequence Sequence 2","2.44","",""
"12/03/2026 12:30:00 - 12/03/2026 12:45:00","BZN|DE-LU","Sequence Sequence 1","-1.09","",""
"12/03/2026 12:30:00 - 12/03/2026 12:45:00","BZN|DE-LU","Sequence Sequence 2","2.42","",""
"12/03/2026 12:45:00 - 12/03/2026 13:00:00","BZN|DE-LU","Sequence Sequence 1","-1.67","",""
"12/03/2026 12:45:00 - 12/03/2026 13:00:00","BZN|DE-LU","Sequence Sequence 2","0.66","",""
"12/03/2026 13:00:00 - 12/03/2026 13:15:00","BZN|DE-LU","Sequence Sequence 1","-1.83","",""
"12/03/2026 13:00:00 - 12/03/2026 13:15:00","BZN|DE-LU","Sequence Sequence 2","2.03","",""
"12/03/2026 13:15:00 - 12/03/2026 13:30:00","BZN|DE-LU","Sequence Sequence 1","-2.20","",""
"12/03/2026 13:15:00 - 12/03/2026 13:30:00","BZN|DE-LU","Sequence Sequence 2","2.40","",""
"12/03/2026 13:30:00 - 12/03/2026 13:45:00","BZN|DE-LU","Sequence Sequence 1","-2.94","",""
"12/03/2026 13:30:00 - 12/03/2026 13:45:00","BZN|DE-LU","Sequence Sequence 2","2.11","",""
"12/03/2026 13:45:00 - 12/03/2026 14:00:00","BZN|DE-LU","Sequence Sequence 1","-3.00","",""
"12/03/2026 13:45:00 - 12/03/2026 14:00:00","BZN|DE-LU","Sequence Sequence 2","2.35","",""
"12/03/2026 14:00:00 - 12/03/2026 14:15:00","BZN|DE-LU","Sequence Sequence 1","-1.72","",""
"12/03/2026 14:00:00 - 12/03/2026 14:15:00","BZN|DE-LU","Sequence Sequence 2","-2.59","",""
"12/03/2026 14:15:00 - 12/03/2026 14:30:00","BZN|DE-LU","Sequence Sequence 1","-1.32","",""
"12/03/2026 14:15:00 - 12/03/2026 14:30:00","BZN|DE-LU","Sequence Sequence 2","0.38","",""
"12/03/2026 14:30:00 - 12/03/2026 14:45:00","BZN|DE-LU","Sequence Sequence 1","-0.56","",""
"12/03/2026 14:30:00 - 12/03/2026 14:45:00","BZN|DE-LU","Sequence Sequence 2","2.62","",""
"12/03/2026 14:45:00 - 12/03/2026 15:00:00","BZN|DE-LU","Sequence Sequence 1","-0.01","",""
"12/03/2026 14:45:00 - 12/03/2026 15:00:00","BZN|DE-LU","Sequence Sequence 2","5.21","",""
"12/03/2026 15:00:00 - 12/03/2026 15:15:00","BZN|DE-LU","Sequence Sequence 1","0.00","",""
"12/03/2026 15:00:00 - 12/03/2026 15:15:00","BZN|DE-LU","Sequence Sequence 2","1.31","",""
"12/03/2026 15:15:00 - 12/03/2026 15:30:00","BZN|DE-LU","Sequence Sequence 1","0.10","",""
"12/03/2026 15:15:00 - 12/03/2026 15:30:00","BZN|DE-LU","Sequence Sequence 2","7.24","",""
"12/03/2026 15:30:00 - 12/03/2026 15:45:00","BZN|DE-LU","Sequence Sequence 1","4.01","",""
"12/03/2026 15:30:00 - 12/03/2026 15:45:00","BZN|DE-LU","Sequence Sequence 2","13.16","",""
"12/03/2026 15:45:00 - 12/03/2026 16:00:00","BZN|DE-LU","Sequence Sequence 1","10.29","",""
"12/03/2026 15:45:00 - 12/03/2026 16:00:00","BZN|DE-LU","Sequence Sequence 2","19.09","",""
"12/03/2026 16:00:00 - 12/03/2026 16:15:00","BZN|DE-LU","Sequence Sequence 1","10.03","",""
"12/03/2026 16:00:00 - 12/03/2026 16:15:00","BZN|DE-LU","Sequence Sequence 2","30.05","",""
"12/03/2026 16:15:00 - 12/03/2026 16:30:00","BZN|DE-LU","Sequence Sequence 1","35.60","",""
"12/03/2026 16:15:00 - 12/03/2026 16:30:00","BZN|DE-LU","Sequence Sequence 2","54.10","",""
"12/03/2026 16:30:00 - 12/03/2026 16:45:00","BZN|DE-LU","Sequence Sequence 1","62.00","",""
"12/03/2026 16:30:00 - 12/03/2026 16:45:00","BZN|DE-LU","Sequence Sequence 2","76.20","",""
"12/03/2026 16:45:00 - 12/03/2026 17:00:00","BZN|DE-LU","Sequence Sequence 1","97.03","",""
"12/03/2026 16:45:00 - 12/03/2026 17:00:00","BZN|DE-LU","Sequence Sequence 2","88.78","",""
"12/03/2026 17:00:00 - 12/03/2026 17:15:00","BZN|DE-LU","Sequence Sequence 1","67.62","",""
"12/03/2026 17:00:00 - 12/03/2026 17:15:00","BZN|DE-LU","Sequence Sequence 2","77.36","",""
"12/03/2026 17:15:00 - 12/03/2026 17:30:00","BZN|DE-LU","Sequence Sequence 1","93.35","",""
"12/03/2026 17:15:00 - 12/03/2026 17:30:00","BZN|DE-LU","Sequence Sequence 2","89.43","",""
"12/03/2026 17:30:00 - 12/03/2026 17:45:00","BZN|DE-LU","Sequence Sequence 1","109.01","",""
"12/03/2026 17:30:00 - 12/03/2026 17:45:00","BZN|DE-LU","Sequence Sequence 2","104.60","",""
"12/03/2026 17:45:00 - 12/03/2026 18:00:00","BZN|DE-LU","Sequence Sequence 1","164.33","",""
"12/03/2026 17:45:00 - 12/03/2026 18:00:00","BZN|DE-LU","Sequence Sequence 2","129.84","",""
"12/03/2026 18:00:00 - 12/03/2026 18:15:00","BZN|DE-LU","Sequence Sequence 1","120.33","",""
"12/03/2026 18:00:00 - 12/03/2026 18:15:00","BZN|DE-LU","Sequence Sequence 2","119.92","",""
"12/03/2026 18:15:00 - 12/03/2026 18:30:00","BZN|DE-LU","Sequence Sequence 1","117.67","",""
"12/03/2026 18:15:00 - 12/03/2026 18:30:00","BZN|DE-LU","Sequence Sequence 2","112.25","",""
"12/03/2026 18:30:00 - 12/03/2026 18:45:00","BZN|DE-LU","Sequence Sequence 1","110.97","",""
"12/03/2026 18:30:00 - 12/03/2026 18:45:00","BZN|DE-LU","Sequence Sequence 2","119.91","",""
"12/03/2026 18:45:00 - 12/03/2026 19:00:00","BZN|DE-LU","Sequence Sequence 1","110.49","",""
"12/03/2026 18:45:00 - 12/03/2026 19:00:00","BZN|DE-LU","Sequence Sequence 2","121.01","",""
"12/03/2026 19:00:00 - 12/03/2026 19:15:00","BZN|DE-LU","Sequence Sequence 1","119.65","",""
"12/03/2026 19:00:00 - 12/03/2026 19:15:00","BZN|DE-LU","Sequence Sequence 2","113.03","",""
"12/03/2026 19:15:00 - 12/03/2026 19:30:00","BZN|DE-LU","Sequence Sequence 1","110.62","",""
"12/03/2026 19:15:00 - 12/03/2026 19:30:00","BZN|DE-LU","Sequence Sequence 2","109.90","",""
"12/03/2026 19:30:00 - 12/03/2026 19:45:00","BZN|DE-LU","Sequence Sequence 1","99.81","",""
"12/03/2026 19:30:00 - 12/03/2026 19:45:00","BZN|DE-LU","Sequence Sequence 2","105.44","",""
"12/03/2026 19:45:00 - 12/03/2026 20:00:00","BZN|DE-LU","Sequence Sequence 1","93.91","",""
"12/03/2026 19:45:00 - 12/03/2026 20:00:00","BZN|DE-LU","Sequence Sequence 2","100.00","",""
"12/03/2026 20:00:00 - 12/03/2026 20:15:00","BZN|DE-LU","Sequence Sequence 1","97.66","",""
"12/03/2026 20:00:00 - 12/03/2026 20:15:00","BZN|DE-LU","Sequence Sequence 2","87.40","",""
"12/03/2026 20:15:00 - 12/03/2026 20:30:00","BZN|DE-LU","Sequence Sequence 1","86.91","",""
"12/03/2026 20:15:00 - 12/03/2026 20:30:00","BZN|DE-LU","Sequence Sequence 2","82.70","",""
"12/03/2026 20:30:00 - 12/03/2026 20:45:00","BZN|DE-LU","Sequence Sequence 1","81.83","",""
"12/03/2026 20:30:00 - 12/03/2026 20:45:00","BZN|DE-LU","Sequence Sequence 2","76.30","",""
"12/03/2026 20:45:00 - 12/03/2026 21:00:00","BZN|DE-LU","Sequence Sequence 1","79.88","",""
"12/03/2026 20:45:00 - 12/03/2026 21:00:00","BZN|DE-LU","Sequence Sequence 2","69.70","",""
"12/03/2026 21:00:00 - 12/03/2026 21:15:00","BZN|DE-LU","Sequence Sequence 1","78.54","",""
"12/03/2026 21:00:00 - 12/03/2026 21:15:00","BZN|DE-LU","Sequence Sequence 2","73.10","",""
"12/03/2026 21:15:00 - 12/03/2026 21:30:00","BZN|DE-LU","Sequence Sequence 1","79.31","",""
"12/03/2026 21:15:00 - 12/03/2026 21:30:00","BZN|DE-LU","Sequence Sequence 2","62.57","",""
"12/03/2026 21:30:00 - 12/03/2026 21:45:00","BZN|DE-LU","Sequence Sequence 1","68.28","",""
"12/03/2026 21:30:00 - 12/03/2026 21:45:00","BZN|DE-LU","Sequence Sequence 2","56.83","",""
"12/03/2026 21:45:00 - 12/03/2026 22:00:00","BZN|DE-LU","Sequence Sequence 1","53.03","",""
"12/03/2026 21:45:00 - 12/03/2026 22:00:00","BZN|DE-LU","Sequence Sequence 2","58.10","",""
"12/03/2026 22:00:00 - 12/03/2026 22:15:00","BZN|DE-LU","Sequence Sequence 1","83.08","",""
"12/03/2026 22:00:00 - 12/03/2026 22:15:00","BZN|DE-LU","Sequence Sequence 2","64.90","",""
"12/03/2026 22:15:00 - 12/03/2026 22:30:00","BZN|DE-LU","Sequence Sequence 1","67.31","",""
"12/03/2026 22:15:00 - 12/03/2026 22:30:00","BZN|DE-LU","Sequence Sequence 2","58.79","",""
"12/03/2026 22:30:00 - 12/03/2026 22:45:00","BZN|DE-LU","Sequence Sequence 1","59.97","",""
"12/03/2026 22:30:00 - 12/03/2026 22:45:00","BZN|DE-LU","Sequence Sequence 2","54.92","",""
"12/03/2026 22:45:00 - 12/03/2026 23:00:00","BZN|DE-LU","Sequence Sequence 1","39.86","",""
"12/03/2026 22:45:00 - 12/03/2026 23:00:00","BZN|DE-LU","Sequence Sequence 2","46.29","",""
"12/03/2026 23:00:00 - 12/03/2026 23:15:00","BZN|DE-LU","Sequence Sequence 1","24.20","",""
"12/03/2026 23:00:00 - 12/03/2026 23:15:00","BZN|DE-LU","Sequence Sequence 2","35.04","",""
"12/03/2026 23:15:00 - 12/03/2026 23:30:00","BZN|DE-LU","Sequence Sequence 1","19.88","",""
"12/03/2026 23:15:00 - 12/03/2026 23:30:00","BZN|DE-LU","Sequence Sequence 2","30.04","",""
"12/03/2026 23:30:00 - 12/03/2026 23:45:00","BZN|DE-LU","Sequence Sequence 1","17.43","",""
"12/03/2026 23:30:00 - 12/03/2026 23:45:00","BZN|DE-LU","Sequence Sequence 2","30.04","",""
"12/03/2026 23:45:00 - 13/03/2026 00:00:00","BZN|DE-LU","Sequence Sequence 1","10.10","",""
"12/03/2026 23:45:00 - 13/03/2026 00:00:00","BZN|DE-LU","Sequence Sequence 2","18.68","",""
